date,ticker,headline,finbert_sentiment,news_impact,company_relevance
2026-06-05,DIVISLAB,Brokerage upgrades DIVISLAB to Outperform with revised target,0.69,MEDIUM,0.96
2026-06-11,DIVISLAB,Divi's Laboratories Ltd bags multi-million dollar marquee enterprise contract,0.905,HIGH,0.96
2026-06-17,DIVISLAB,Earnings beat: Divi's Laboratories Ltd reports robust quarterly EBITDA growth,0.65,HIGH,0.96
2026-06-18,DIVISLAB,Regulatory scrutiny prompts consolidation in DIVISLAB shares,-0.654,HIGH,0.96
2026-06-26,DIVISLAB,Input cost inflation weighs on quarterly operating margin for Divi's Laboratories Ltd,-0.504,MEDIUM,0.96
2026-06-30,DIVISLAB,Regulatory scrutiny prompts consolidation in DIVISLAB shares,-0.695,HIGH,0.96
2026-07-02,DIVISLAB,Divi's Laboratories Ltd announces share buyback program at attractive premium,0.844,HIGH,0.96
2026-07-06,DIVISLAB,New product launch and capacity expansion announced by Divi's Laboratories Ltd,0.634,MEDIUM,0.96
2026-07-09,DIVISLAB,Divi's Laboratories Ltd announces share buyback program at attractive premium,0.879,HIGH,0.96
2026-07-13,DIVISLAB,New product launch and capacity expansion announced by Divi's Laboratories Ltd,0.709,MEDIUM,0.96
2026-07-15,DIVISLAB,Global headwinds lead to cautious outlook for Divi's Laboratories Ltd in near term,-0.582,HIGH,0.96
2026-07-17,DIVISLAB,Sectoral rotation puts temporary downward pressure on DIVISLAB,-0.386,MEDIUM,0.96
2026-07-24,DIVISLAB,New product launch and capacity expansion announced by Divi's Laboratories Ltd,0.651,MEDIUM,0.96
2026-07-28,DIVISLAB,Regulatory scrutiny prompts consolidation in DIVISLAB shares,-0.771,HIGH,0.96
2026-07-29,DIVISLAB,Input cost inflation weighs on quarterly operating margin for Divi's Laboratories Ltd,-0.499,MEDIUM,0.96
2026-08-17,DIVISLAB,Input cost inflation weighs on quarterly operating margin for Divi's Laboratories Ltd,-0.532,MEDIUM,0.96
2026-08-18,DIVISLAB,Supply chain disruptions may impact margin realization for Divi's Laboratories Ltd,-0.464,LOW,0.96
2026-08-19,DIVISLAB,Brokerage upgrades DIVISLAB to Outperform with revised target,0.741,MEDIUM,0.96
2026-08-25,DIVISLAB,Block deal executed in DIVISLAB; heavy institutional buying observed,0.573,MEDIUM,0.96
2026-08-26,DIVISLAB,Divi's Laboratories Ltd announces share buyback program at attractive premium,0.809,HIGH,0.96
2026-08-31,DIVISLAB,New product launch and capacity expansion announced by Divi's Laboratories Ltd,0.585,MEDIUM,0.96
2026-09-10,DIVISLAB,Global headwinds lead to cautious outlook for Divi's Laboratories Ltd in near term,-0.785,HIGH,0.96
2019-10-28,BAJAJFINSV,Earnings beat: Bajaj Finserv Ltd reports robust quarterly EBITDA growth,0.661,HIGH,0.96
2019-10-29,BAJAJFINSV,Supply chain disruptions may impact margin realization for Bajaj Finserv Ltd,-0.553,LOW,0.96
2019-11-11,BAJAJFINSV,Block deal executed in BAJAJFINSV; heavy institutional buying observed,0.464,MEDIUM,0.96
2019-11-12,BAJAJFINSV,Global headwinds lead to cautious outlook for Bajaj Finserv Ltd in near term,-0.638,HIGH,0.96
2019-11-18,BAJAJFINSV,Bajaj Finserv Ltd bags multi-million dollar marquee enterprise contract,0.832,HIGH,0.96
2019-11-19,BAJAJFINSV,Input cost inflation weighs on quarterly operating margin for Bajaj Finserv Ltd,-0.548,MEDIUM,0.96
2019-11-21,BAJAJFINSV,Margin expansion across core segments drives institutional interest in BAJAJFINSV,0.715,MEDIUM,0.96
2019-11-25,BAJAJFINSV,Global headwinds lead to cautious outlook for Bajaj Finserv Ltd in near term,-0.621,HIGH,0.96
2019-11-29,BAJAJFINSV,Bajaj Finserv Ltd bags multi-million dollar marquee enterprise contract,0.925,HIGH,0.96
2019-12-02,BAJAJFINSV,Earnings beat: Bajaj Finserv Ltd reports robust quarterly EBITDA growth,0.82,HIGH,0.96
2019-12-05,BAJAJFINSV,Profit booking seen in BAJAJFINSV following multi-week rally,-0.223,LOW,0.96
2019-12-16,BAJAJFINSV,Foreign institutional investors increase stake in Bajaj Finserv Ltd,0.713,HIGH,0.96
2019-12-20,BAJAJFINSV,Margin expansion across core segments drives institutional interest in BAJAJFINSV,0.721,MEDIUM,0.96
2019-12-24,BAJAJFINSV,Brokerage upgrades BAJAJFINSV to Outperform with revised target,0.841,MEDIUM,0.96
2019-12-31,BAJAJFINSV,Bajaj Finserv Ltd announces share buyback program at attractive premium,0.808,HIGH,0.96
2020-01-01,BAJAJFINSV,Bajaj Finserv Ltd bags multi-million dollar marquee enterprise contract,0.839,HIGH,0.96
2020-01-06,BAJAJFINSV,Bajaj Finserv Ltd bags multi-million dollar marquee enterprise contract,0.896,HIGH,0.96
2020-01-09,BAJAJFINSV,New product launch and capacity expansion announced by Bajaj Finserv Ltd,0.55,MEDIUM,0.96
2020-01-13,BAJAJFINSV,New product launch and capacity expansion announced by Bajaj Finserv Ltd,0.698,MEDIUM,0.96
2020-01-15,BAJAJFINSV,Management reiterates double-digit guidance for upcoming fiscal year,0.818,HIGH,0.96
2020-01-16,BAJAJFINSV,New product launch and capacity expansion announced by Bajaj Finserv Ltd,0.598,MEDIUM,0.96
2020-01-22,BAJAJFINSV,Bajaj Finserv Ltd announces share buyback program at attractive premium,0.95,HIGH,0.96
2020-01-24,BAJAJFINSV,New product launch and capacity expansion announced by Bajaj Finserv Ltd,0.626,MEDIUM,0.96
2020-01-27,BAJAJFINSV,Input cost inflation weighs on quarterly operating margin for Bajaj Finserv Ltd,-0.57,MEDIUM,0.96
2020-02-05,BAJAJFINSV,Foreign institutional investors increase stake in Bajaj Finserv Ltd,0.63,HIGH,0.96
2020-02-06,BAJAJFINSV,Foreign institutional investors increase stake in Bajaj Finserv Ltd,0.713,HIGH,0.96
2020-02-07,BAJAJFINSV,Bajaj Finserv Ltd bags multi-million dollar marquee enterprise contract,0.785,HIGH,0.96
2020-02-19,BAJAJFINSV,New product launch and capacity expansion announced by Bajaj Finserv Ltd,0.759,MEDIUM,0.96
2020-02-20,BAJAJFINSV,Bajaj Finserv Ltd announces share buyback program at attractive premium,0.975,HIGH,0.96
2020-02-26,BAJAJFINSV,Global headwinds lead to cautious outlook for Bajaj Finserv Ltd in near term,-0.756,HIGH,0.96
2020-03-04,BAJAJFINSV,Sectoral rotation puts temporary downward pressure on BAJAJFINSV,-0.553,MEDIUM,0.96
2020-03-05,BAJAJFINSV,Supply chain disruptions may impact margin realization for Bajaj Finserv Ltd,-0.397,LOW,0.96
2020-03-06,BAJAJFINSV,Margin expansion across core segments drives institutional interest in BAJAJFINSV,0.669,MEDIUM,0.96
2020-03-09,BAJAJFINSV,Supply chain disruptions may impact margin realization for Bajaj Finserv Ltd,-0.455,LOW,0.96
2020-03-11,BAJAJFINSV,Management reiterates double-digit guidance for upcoming fiscal year,0.719,HIGH,0.96
2020-03-16,BAJAJFINSV,Bajaj Finserv Ltd announces share buyback program at attractive premium,0.92,HIGH,0.96
2020-03-18,BAJAJFINSV,Foreign institutional investors increase stake in Bajaj Finserv Ltd,0.612,HIGH,0.96
2020-03-19,BAJAJFINSV,Input cost inflation weighs on quarterly operating margin for Bajaj Finserv Ltd,-0.504,MEDIUM,0.96
2020-03-26,BAJAJFINSV,Margin expansion across core segments drives institutional interest in BAJAJFINSV,0.63,MEDIUM,0.96
2020-03-31,BAJAJFINSV,Input cost inflation weighs on quarterly operating margin for Bajaj Finserv Ltd,-0.626,MEDIUM,0.96
2020-04-02,BAJAJFINSV,Regulatory scrutiny prompts consolidation in BAJAJFINSV shares,-0.804,HIGH,0.96
2020-04-07,BAJAJFINSV,Block deal executed in BAJAJFINSV; heavy institutional buying observed,0.587,MEDIUM,0.96
2020-04-22,BAJAJFINSV,Block deal executed in BAJAJFINSV; heavy institutional buying observed,0.548,MEDIUM,0.96
2020-04-27,BAJAJFINSV,Global headwinds lead to cautious outlook for Bajaj Finserv Ltd in near term,-0.591,HIGH,0.96
2020-04-29,BAJAJFINSV,Brokerage upgrades BAJAJFINSV to Outperform with revised target,0.745,MEDIUM,0.96
2020-05-05,BAJAJFINSV,Foreign institutional investors increase stake in Bajaj Finserv Ltd,0.773,HIGH,0.96
2020-05-18,BAJAJFINSV,Bajaj Finserv Ltd announces share buyback program at attractive premium,0.898,HIGH,0.96
2020-05-22,BAJAJFINSV,Bajaj Finserv Ltd bags multi-million dollar marquee enterprise contract,0.754,HIGH,0.96
2020-06-10,BAJAJFINSV,Input cost inflation weighs on quarterly operating margin for Bajaj Finserv Ltd,-0.489,MEDIUM,0.96
2020-06-16,BAJAJFINSV,Brokerage upgrades BAJAJFINSV to Outperform with revised target,0.669,MEDIUM,0.96
2020-06-17,BAJAJFINSV,Margin expansion across core segments drives institutional interest in BAJAJFINSV,0.601,MEDIUM,0.96
2020-06-19,BAJAJFINSV,Brokerage upgrades BAJAJFINSV to Outperform with revised target,0.697,MEDIUM,0.96
2020-06-23,BAJAJFINSV,Supply chain disruptions may impact margin realization for Bajaj Finserv Ltd,-0.49,LOW,0.96
2020-06-24,BAJAJFINSV,Margin expansion across core segments drives institutional interest in BAJAJFINSV,0.606,MEDIUM,0.96
2020-06-26,BAJAJFINSV,Foreign institutional investors increase stake in Bajaj Finserv Ltd,0.77,HIGH,0.96
2020-07-06,BAJAJFINSV,Sectoral rotation puts temporary downward pressure on BAJAJFINSV,-0.228,MEDIUM,0.96
2020-07-08,BAJAJFINSV,Input cost inflation weighs on quarterly operating margin for Bajaj Finserv Ltd,-0.52,MEDIUM,0.96
2020-07-15,BAJAJFINSV,Regulatory scrutiny prompts consolidation in BAJAJFINSV shares,-0.807,HIGH,0.96
2020-07-17,BAJAJFINSV,Sectoral rotation puts temporary downward pressure on BAJAJFINSV,-0.404,MEDIUM,0.96
2020-07-23,BAJAJFINSV,Profit booking seen in BAJAJFINSV following multi-week rally,-0.358,LOW,0.96
2020-07-24,BAJAJFINSV,Profit booking seen in BAJAJFINSV following multi-week rally,-0.376,LOW,0.96
2020-07-29,BAJAJFINSV,Global headwinds lead to cautious outlook for Bajaj Finserv Ltd in near term,-0.694,HIGH,0.96
2020-07-31,BAJAJFINSV,New product launch and capacity expansion announced by Bajaj Finserv Ltd,0.677,MEDIUM,0.96
2020-08-06,BAJAJFINSV,Input cost inflation weighs on quarterly operating margin for Bajaj Finserv Ltd,-0.575,MEDIUM,0.96
2020-08-10,BAJAJFINSV,Bajaj Finserv Ltd bags multi-million dollar marquee enterprise contract,0.831,HIGH,0.96
2020-08-14,BAJAJFINSV,Earnings beat: Bajaj Finserv Ltd reports robust quarterly EBITDA growth,0.896,HIGH,0.96
2020-08-19,BAJAJFINSV,New product launch and capacity expansion announced by Bajaj Finserv Ltd,0.655,MEDIUM,0.96
2020-08-20,BAJAJFINSV,Supply chain disruptions may impact margin realization for Bajaj Finserv Ltd,-0.481,LOW,0.96
2020-08-26,BAJAJFINSV,Block deal executed in BAJAJFINSV; heavy institutional buying observed,0.574,MEDIUM,0.96
2020-08-27,BAJAJFINSV,Earnings beat: Bajaj Finserv Ltd reports robust quarterly EBITDA growth,0.764,HIGH,0.96
2020-08-28,BAJAJFINSV,Supply chain disruptions may impact margin realization for Bajaj Finserv Ltd,-0.56,LOW,0.96
2020-09-04,BAJAJFINSV,Earnings beat: Bajaj Finserv Ltd reports robust quarterly EBITDA growth,0.794,HIGH,0.96
2020-09-07,BAJAJFINSV,Foreign institutional investors increase stake in Bajaj Finserv Ltd,0.621,HIGH,0.96
2020-09-09,BAJAJFINSV,Margin expansion across core segments drives institutional interest in BAJAJFINSV,0.69,MEDIUM,0.96
2020-09-10,BAJAJFINSV,Foreign institutional investors increase stake in Bajaj Finserv Ltd,0.646,HIGH,0.96
2020-09-11,BAJAJFINSV,Global headwinds lead to cautious outlook for Bajaj Finserv Ltd in near term,-0.804,HIGH,0.96
2020-09-15,BAJAJFINSV,Foreign institutional investors increase stake in Bajaj Finserv Ltd,0.79,HIGH,0.96
2020-09-17,BAJAJFINSV,Block deal executed in BAJAJFINSV; heavy institutional buying observed,0.483,MEDIUM,0.96
2020-09-18,BAJAJFINSV,Management reiterates double-digit guidance for upcoming fiscal year,0.926,HIGH,0.96
2020-09-22,BAJAJFINSV,Foreign institutional investors increase stake in Bajaj Finserv Ltd,0.677,HIGH,0.96
2020-09-23,BAJAJFINSV,Global headwinds lead to cautious outlook for Bajaj Finserv Ltd in near term,-0.671,HIGH,0.96
2020-09-28,BAJAJFINSV,Profit booking seen in BAJAJFINSV following multi-week rally,-0.3,LOW,0.96
2020-10-01,BAJAJFINSV,Block deal executed in BAJAJFINSV; heavy institutional buying observed,0.477,MEDIUM,0.96
2020-10-05,BAJAJFINSV,Supply chain disruptions may impact margin realization for Bajaj Finserv Ltd,-0.364,LOW,0.96
2020-10-09,BAJAJFINSV,Supply chain disruptions may impact margin realization for Bajaj Finserv Ltd,-0.612,LOW,0.96
2020-10-19,BAJAJFINSV,Profit booking seen in BAJAJFINSV following multi-week rally,-0.419,LOW,0.96
2020-10-21,BAJAJFINSV,Bajaj Finserv Ltd bags multi-million dollar marquee enterprise contract,0.832,HIGH,0.96
2020-10-22,BAJAJFINSV,Earnings beat: Bajaj Finserv Ltd reports robust quarterly EBITDA growth,0.805,HIGH,0.96
2020-10-27,BAJAJFINSV,Bajaj Finserv Ltd announces share buyback program at attractive premium,0.952,HIGH,0.96
2020-10-28,BAJAJFINSV,Profit booking seen in BAJAJFINSV following multi-week rally,-0.356,LOW,0.96
2020-10-30,BAJAJFINSV,Profit booking seen in BAJAJFINSV following multi-week rally,-0.308,LOW,0.96
2020-11-02,BAJAJFINSV,Bajaj Finserv Ltd announces share buyback program at attractive premium,0.822,HIGH,0.96
2020-11-03,BAJAJFINSV,Input cost inflation weighs on quarterly operating margin for Bajaj Finserv Ltd,-0.485,MEDIUM,0.96
2020-11-12,BAJAJFINSV,Earnings beat: Bajaj Finserv Ltd reports robust quarterly EBITDA growth,0.801,HIGH,0.96
2020-11-13,BAJAJFINSV,Earnings beat: Bajaj Finserv Ltd reports robust quarterly EBITDA growth,0.919,HIGH,0.96
2020-11-17,BAJAJFINSV,Management reiterates double-digit guidance for upcoming fiscal year,0.756,HIGH,0.96
2020-11-18,BAJAJFINSV,Bajaj Finserv Ltd bags multi-million dollar marquee enterprise contract,0.85,HIGH,0.96
2020-11-19,BAJAJFINSV,Global headwinds lead to cautious outlook for Bajaj Finserv Ltd in near term,-0.66,HIGH,0.96
2020-11-26,BAJAJFINSV,Bajaj Finserv Ltd announces share buyback program at attractive premium,1.0,HIGH,0.96
2020-12-03,BAJAJFINSV,Input cost inflation weighs on quarterly operating margin for Bajaj Finserv Ltd,-0.552,MEDIUM,0.96
2020-12-09,BAJAJFINSV,Management reiterates double-digit guidance for upcoming fiscal year,0.745,HIGH,0.96
2020-12-10,BAJAJFINSV,Brokerage upgrades BAJAJFINSV to Outperform with revised target,0.8,MEDIUM,0.96
2020-12-11,BAJAJFINSV,New product launch and capacity expansion announced by Bajaj Finserv Ltd,0.592,MEDIUM,0.96
2020-12-15,BAJAJFINSV,Foreign institutional investors increase stake in Bajaj Finserv Ltd,0.576,HIGH,0.96
2020-12-21,BAJAJFINSV,Margin expansion across core segments drives institutional interest in BAJAJFINSV,0.604,MEDIUM,0.96
2020-12-22,BAJAJFINSV,Sectoral rotation puts temporary downward pressure on BAJAJFINSV,-0.467,MEDIUM,0.96
2020-12-23,BAJAJFINSV,New product launch and capacity expansion announced by Bajaj Finserv Ltd,0.481,MEDIUM,0.96
2020-12-25,BAJAJFINSV,Profit booking seen in BAJAJFINSV following multi-week rally,-0.345,LOW,0.96
2021-01-06,BAJAJFINSV,Supply chain disruptions may impact margin realization for Bajaj Finserv Ltd,-0.42,LOW,0.96
2021-01-08,BAJAJFINSV,Earnings beat: Bajaj Finserv Ltd reports robust quarterly EBITDA growth,0.881,HIGH,0.96
2021-01-20,BAJAJFINSV,Margin expansion across core segments drives institutional interest in BAJAJFINSV,0.635,MEDIUM,0.96
2021-01-22,BAJAJFINSV,Sectoral rotation puts temporary downward pressure on BAJAJFINSV,-0.548,MEDIUM,0.96
2021-02-02,BAJAJFINSV,Block deal executed in BAJAJFINSV; heavy institutional buying observed,0.509,MEDIUM,0.96
2021-02-04,BAJAJFINSV,Sectoral rotation puts temporary downward pressure on BAJAJFINSV,-0.414,MEDIUM,0.96
2021-02-09,BAJAJFINSV,Bajaj Finserv Ltd announces share buyback program at attractive premium,0.885,HIGH,0.96
2021-02-10,BAJAJFINSV,Margin expansion across core segments drives institutional interest in BAJAJFINSV,0.746,MEDIUM,0.96
2021-02-11,BAJAJFINSV,Supply chain disruptions may impact margin realization for Bajaj Finserv Ltd,-0.43,LOW,0.96
2021-02-18,BAJAJFINSV,Profit booking seen in BAJAJFINSV following multi-week rally,-0.283,LOW,0.96
2021-02-22,BAJAJFINSV,Global headwinds lead to cautious outlook for Bajaj Finserv Ltd in near term,-0.743,HIGH,0.96
2021-02-24,BAJAJFINSV,Profit booking seen in BAJAJFINSV following multi-week rally,-0.351,LOW,0.96
2021-03-04,BAJAJFINSV,Supply chain disruptions may impact margin realization for Bajaj Finserv Ltd,-0.391,LOW,0.96
2021-03-05,BAJAJFINSV,Supply chain disruptions may impact margin realization for Bajaj Finserv Ltd,-0.472,LOW,0.96
2021-03-08,BAJAJFINSV,Foreign institutional investors increase stake in Bajaj Finserv Ltd,0.594,HIGH,0.96
2021-03-09,BAJAJFINSV,Global headwinds lead to cautious outlook for Bajaj Finserv Ltd in near term,-0.607,HIGH,0.96
2021-03-17,BAJAJFINSV,Input cost inflation weighs on quarterly operating margin for Bajaj Finserv Ltd,-0.511,MEDIUM,0.96
2021-03-18,BAJAJFINSV,Bajaj Finserv Ltd announces share buyback program at attractive premium,0.866,HIGH,0.96
2021-03-22,BAJAJFINSV,Profit booking seen in BAJAJFINSV following multi-week rally,-0.455,LOW,0.96
2021-03-30,BAJAJFINSV,New product launch and capacity expansion announced by Bajaj Finserv Ltd,0.704,MEDIUM,0.96
2021-04-02,BAJAJFINSV,Supply chain disruptions may impact margin realization for Bajaj Finserv Ltd,-0.411,LOW,0.96
2021-04-07,BAJAJFINSV,Profit booking seen in BAJAJFINSV following multi-week rally,-0.454,LOW,0.96
2021-04-09,BAJAJFINSV,Regulatory scrutiny prompts consolidation in BAJAJFINSV shares,-0.698,HIGH,0.96
2021-04-16,BAJAJFINSV,Earnings beat: Bajaj Finserv Ltd reports robust quarterly EBITDA growth,0.756,HIGH,0.96
2021-04-19,BAJAJFINSV,Brokerage upgrades BAJAJFINSV to Outperform with revised target,0.721,MEDIUM,0.96
2021-04-22,BAJAJFINSV,Margin expansion across core segments drives institutional interest in BAJAJFINSV,0.692,MEDIUM,0.96
2021-04-23,BAJAJFINSV,Management reiterates double-digit guidance for upcoming fiscal year,0.843,HIGH,0.96
2021-04-27,BAJAJFINSV,Profit booking seen in BAJAJFINSV following multi-week rally,-0.189,LOW,0.96
2021-04-29,BAJAJFINSV,Sectoral rotation puts temporary downward pressure on BAJAJFINSV,-0.299,MEDIUM,0.96
2021-05-03,BAJAJFINSV,Input cost inflation weighs on quarterly operating margin for Bajaj Finserv Ltd,-0.552,MEDIUM,0.96
2021-05-11,BAJAJFINSV,New product launch and capacity expansion announced by Bajaj Finserv Ltd,0.602,MEDIUM,0.96
2021-05-12,BAJAJFINSV,Margin expansion across core segments drives institutional interest in BAJAJFINSV,0.699,MEDIUM,0.96
2021-05-14,BAJAJFINSV,Supply chain disruptions may impact margin realization for Bajaj Finserv Ltd,-0.452,LOW,0.96
2021-05-19,BAJAJFINSV,Earnings beat: Bajaj Finserv Ltd reports robust quarterly EBITDA growth,0.882,HIGH,0.96
2021-05-21,BAJAJFINSV,Earnings beat: Bajaj Finserv Ltd reports robust quarterly EBITDA growth,0.87,HIGH,0.96
2021-05-24,BAJAJFINSV,Sectoral rotation puts temporary downward pressure on BAJAJFINSV,-0.287,MEDIUM,0.96
